tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,phase,jpg_url,retweet_count,favorite_count,display_text_range,prediction_algorithm,confidence_level
829861396166877184,0,0,2017-02-10 01:15:49,Twitter for iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,,,,https://twitter.com/dog_rates/status/829861396166877184/photo/1,12.0,10,Mia,None,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,2243,13441,"[0, 113]",Border_terrier,0.394486
829501995190984704,0,0,2017-02-09 01:27:41,Twitter for iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,,,,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",12.0,10,Leo,None,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,12224,34913,"[0, 127]",French_bulldog,0.950851
829449946868879360,0,0,2017-02-08 22:00:52,Twitter for iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,,,,https://twitter.com/dog_rates/status/829449946868879360/photo/1,11.0,10,None,doggo,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,2329,11519,"[0, 120]",Labrador_retriever,0.315163
829374341691346946,0,0,2017-02-08 17:00:26,Twitter for iPhone,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,,,,"https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1",13.0,10,Astrid,doggo,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,10706,38074,"[0, 76]",Staffordshire_bullterrier,0.757547
829141528400556032,0,0,2017-02-08 01:35:19,Twitter for iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,,,,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",12.0,10,Malcolm,None,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,8530,26952,"[0, 114]",golden_retriever,0.57314
829011960981237760,0,0,2017-02-07 17:00:28,Twitter for iPhone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,,,,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",13.0,10,Dexter,None,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,18627,58302,"[0, 127]",boxer,0.312221
828770345708580865,0,0,2017-02-07 01:00:22,Twitter for iPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,,,,https://twitter.com/dog_rates/status/828770345708580865/photo/1,13.0,10,Alfie,None,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,6746,28085,"[0, 137]",Chesapeake_Bay_retriever,0.0338986
828708714936930305,0,0,2017-02-06 20:55:28,Twitter for iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,,,,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",10.0,10,Fiona,None,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,12882,40241,"[0, 133]",Mexican_hairless,0.00838837
828650029636317184,0,0,2017-02-06 17:02:17,Twitter for iPhone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",,,,"https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",14.0,10,None,None,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1544,10467,"[0, 80]",golden_retriever,0.649209
828409743546925057,0,0,2017-02-06 01:07:28,Twitter for iPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,,,,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12.0,10,Mutt,None,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,1305,6898,"[0, 70]",toy_poodle,0.0180398
828408677031882754,0,0,2017-02-06 01:03:14,Twitter for iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,,,,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12.0,10,Bear,None,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1477,8398,"[0, 131]",Weimaraner,0.13303299999999998
828381636999917570,0,0,2017-02-05 23:15:47,Twitter for iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,,,,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14.0,10,Doobert,doggo,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,2554,13864,"[0, 122]",Bedlington_terrier,0.392535
828376505180889089,0,0,2017-02-05 22:55:23,Twitter for iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",,,,https://twitter.com/dog_rates/status/828376505180889089/photo/1,13.0,10,Beebop,None,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1216,8112,"[0, 112]",American_Staffordshire_terrier,0.5230859999999999
828372645993398273,0,0,2017-02-05 22:40:03,Twitter for iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,,,,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12.0,10,Alexander,None,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,3344,13756,"[0, 123]",malamute,0.663047
828046555563323392,0,0,2017-02-05 01:04:17,Twitter for iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,,,,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",13.0,10,Sailer,None,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,3260,12923,"[0, 123]",NaN,0.0
828011680017821696,0,0,2017-02-04 22:45:42,Twitter for iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,,,,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11.0,10,Brutus,None,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,2451,11411,"[0, 124]",American_Staffordshire_terrier,0.936662
827933404142436356,0,0,2017-02-04 17:34:40,Twitter for iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,,,,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12.0,10,Kona,pupper,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,5987,22180,"[0, 134]",German_shepherd,0.8061149999999999
827653905312006145,0,0,2017-02-03 23:04:02,Twitter for iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,,,,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12.0,10,Boots,None,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,3433,16983,"[0, 123]",collie,0.285555
827600520311402496,0,0,2017-02-03 19:31:54,Twitter for iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,,,,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13.0,10,Tucker,None,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1082,8143,"[0, 139]",Pembroke,0.32563800000000004
827324948884643840,0,0,2017-02-03 01:16:53,Twitter for iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",,,,https://twitter.com/dog_rates/status/827324948884643840/photo/1,12.0,10,Ralphie,None,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,3510,17523,"[0, 127]",golden_retriever,0.352486
827199976799354881,0,0,2017-02-02 17:00:17,Twitter for iPhone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,,,,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",13.0,10,Charlie,None,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,2579,11659,"[0, 129]",Great_Dane,0.8696809999999999
826958653328592898,0,0,2017-02-02 01:01:21,Twitter for iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,,,,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12.0,10,Loki,doggo,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,5757,23767,"[0, 73]",golden_retriever,0.6173890000000001
826848821049180160,0,0,2017-02-01 17:44:55,Twitter for iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,,,,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13.0,10,Cupid,doggo,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,11878,40325,"[0, 136]",Great_Pyrenees,0.858764
826598365270007810,0,0,2017-02-01 01:09:42,Twitter for iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,,,,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",13.0,10,Pawnd,None,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,2709,11117,"[0, 75]",French_bulldog,0.628119
826476773533745153,0,0,2017-01-31 17:06:32,Twitter for iPhone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,,,,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12.0,10,Pilot,doggo,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,4821,20275,"[0, 132]",German_shepherd,0.7418600000000001
826240494070030336,0,0,2017-01-31 01:27:39,Twitter for iPhone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,,,,https://twitter.com/dog_rates/status/826240494070030336/photo/1,11.0,10,None,None,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,2965,14614,"[0, 114]",French_bulldog,0.903048
826204788643753985,0,0,2017-01-30 23:05:46,Twitter for iPhone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",,,,"http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",13.0,10,None,doggo,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,1075,5361,"[0, 116]",Labrador_retriever,0.782058
826115272272650244,0,0,2017-01-30 17:10:04,Twitter for iPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,,,,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13.0,10,Ike,None,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,3599,17299,"[0, 75]",golden_retriever,0.00233085
825876512159186944,0,0,2017-01-30 01:21:19,Twitter for iPhone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,,,,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11.0,10,Mo,None,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,2146,11525,"[0, 106]",NaN,0.0
825829644528148480,0,0,2017-01-29 22:15:05,Twitter for iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,,,,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",12.0,10,Toby,None,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2848,14025,"[0, 115]",Great_Pyrenees,0.8534069999999999
825535076884762624,0,0,2017-01-29 02:44:34,Twitter for iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,,,,https://twitter.com/dog_rates/status/825535076884762624/photo/1,14.0,10,None,puppo,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,19669,56413,"[0, 118]",Rottweiler,0.681495
825147591692263424,0,0,2017-01-28 01:04:51,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,,,,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13.0,10,Sweet,None,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,5244,20181,"[0, 110]",Pekinese,0.354823
825026590719483904,0,0,2017-01-27 17:04:02,Twitter for iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",,,,"https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",12.0,10,Pablo,puppo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,1483,7020,"[0, 140]",Eskimo_dog,0.524454
824775126675836928,0,0,2017-01-27 00:24:48,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,,,,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",12.0,10,Scooter,None,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,4069,16508,"[0, 132]",Border_terrier,0.610499
824663926340194305,0,0,2017-01-26 17:02:56,Twitter for iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,,,,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13.0,10,Wilson,None,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1993,11113,"[0, 103]",English_setter,0.526488
824325613288833024,0,0,2017-01-25 18:38:36,Twitter for iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,,,,https://twitter.com/dog_rates/status/824325613288833024/photo/1,13.0,10,None,pupper,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,11848,12999,"[0, 55]",Pembroke,0.990793
824297048279236611,0,0,2017-01-25 16:45:05,Twitter for iPhone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,,,,"https://twitter.com/dog_rates/status/824297048279236611/photo/1,https://twitter.com/dog_rates/status/824297048279236611/photo/1",11.0,10,Nala,None,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,4463,16625,"[0, 82]",NaN,0.0
824025158776213504,0,0,2017-01-24 22:44:42,Twitter for iPhone,"""I wish we were dogs"" 14/10 for @BadlandsNPS https://t.co/50qq2DItPW",,,,https://twitter.com/badlandsnps/status/823966201328046080,14.0,10,None,None,,679,5255,"[0, 44]",NaN,0.0
823939628516474880,0,0,2017-01-24 17:04:50,Twitter for iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,,,,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12.0,10,Cash,None,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,3123,11755,"[0, 79]",schipperke,0.23407600000000006
823699002998870016,0,0,2017-01-24 01:08:40,Twitter for iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,,,,https://twitter.com/dog_rates/status/823699002998870016/photo/1,12.0,10,Winston,None,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,2772,13826,"[0, 135]",cairn,0.203999
823581115634085888,0,0,2017-01-23 17:20:14,Twitter for iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,,,,https://twitter.com/dog_rates/status/823581115634085888/photo/1,11.0,10,Crawford,None,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,3031,14376,"[0, 106]",German_shepherd,0.194044
823322678127919110,0,0,2017-01-23 00:13:17,Twitter for iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,,,,"https://twitter.com/dog_rates/status/823322678127919110/photo/1,https://twitter.com/dog_rates/status/823322678127919110/photo/1",11.0,10,Wyatt,None,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,4637,17437,"[0, 106]",Chihuahua,0.00183635
822975315408461824,0,0,2017-01-22 01:12:59,Twitter for iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,,,,https://twitter.com/dog_rates/status/822975315408461824/photo/1,12.0,10,Albus,None,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,3958,19139,"[0, 118]",Pembroke,0.233162
822872901745569793,0,0,2017-01-21 18:26:02,Twitter for iPhone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,,,,https://twitter.com/dog_rates/status/822872901745569793/photo/1,13.0,10,None,puppo,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,48265,132810,"[0, 87]",Lakeland_terrier,0.196015
822859134160621569,0,0,2017-01-21 17:31:20,Twitter for iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,,,,https://twitter.com/dog_rates/status/822859134160621569/photo/1,12.0,10,Hobbes,None,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,2622,14576,"[0, 122]",malinois,0.332897
822610361945911296,0,0,2017-01-21 01:02:48,Twitter for iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,,,,https://twitter.com/dog_rates/status/822610361945911296/photo/1,12.0,10,None,None,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,3423,16327,"[0, 123]",cocker_spaniel,0.6644869999999999
822489057087389700,0,0,2017-01-20 17:00:46,Twitter for iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,,,,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13.0,10,Paisley,None,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,7390,20083,"[0, 94]",Samoyed,0.416769
822462944365645825,0,0,2017-01-20 15:17:01,Twitter for iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",,,,"https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",14.0,10,Gabe,pupper,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,17209,31800,"[0, 136]",Pomeranian,0.960199
822244816520155136,0,0,2017-01-20 00:50:15,Twitter for iPhone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,,,,https://twitter.com/dog_rates/status/822244816520155136/photo/1,11.0,10,None,None,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,11421,38832,"[0, 95]",Samoyed,0.585441
821886076407029760,0,0,2017-01-19 01:04:45,Twitter for iPhone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,,,,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13.0,10,Jimison,None,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,2692,12582,"[0, 53]",golden_retriever,0.26623800000000003
821765923262631936,0,0,2017-01-18 17:07:18,Twitter for iPhone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,,,,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13.0,10,Duchess,doggo,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1899,9317,"[0, 82]",golden_retriever,0.980071
821522889702862852,0,0,2017-01-18 01:01:34,Twitter for iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,,,,https://twitter.com/dog_rates/status/821522889702862852/photo/1,13.0,10,Harlso,None,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,2030,8871,"[0, 117]",Doberman,0.7635390000000001
821407182352777218,0,0,2017-01-17 17:21:47,Twitter for iPhone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,,,,https://twitter.com/dog_rates/status/821407182352777218/video/1,14.0,10,Sundance,doggo,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,5053,13075,"[0, 114]",Irish_setter,0.5054960000000001
821149554670182400,0,0,2017-01-17 00:18:04,Twitter for iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,,,,https://twitter.com/dog_rates/status/821149554670182400/video/1,12.0,10,Luca,None,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,2320,9718,"[0, 62]",German_shepherd,0.515933
821107785811234820,0,0,2017-01-16 21:32:06,Twitter for iPhone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,,,,https://twitter.com/dog_rates/status/821107785811234820/photo/1,11.0,10,None,doggo,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,2487,10645,"[0, 130]",Pomeranian,0.85659
821044531881721856,0,0,2017-01-16 17:20:45,Twitter for iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,,,,https://twitter.com/dog_rates/status/821044531881721856/photo/1,12.0,10,Flash,None,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,2636,14021,"[0, 125]",Old_English_sheepdog,0.14802
820749716845686786,0,0,2017-01-15 21:49:15,Twitter for iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,,,,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",13.0,10,Sunny,None,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,11525,34984,"[0, 108]",golden_retriever,0.8380120000000001
820690176645140481,0,0,2017-01-15 17:52:40,Twitter for iPhone,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,,,,"https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1",84.0,70,None,None,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,3716,13518,"[0, 75]",West_Highland_white_terrier,0.872064
820314633777061888,0,0,2017-01-14 17:00:24,Twitter for iPhone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",,,,"https://www.loveyourmelon.com/pages/ourstory,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1",14.0,10,None,None,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,648,3706,"[0, 138]",Gordon_setter,0.940724
820078625395449857,0,0,2017-01-14 01:22:35,Twitter for iPhone,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,,,,"https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1",12.0,10,None,None,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,7246,21979,"[0, 80]",NaN,0.0
819952236453363712,0,0,2017-01-13 17:00:21,Twitter for iPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",,,,"https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",13.0,10,Oliver,puppo,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1369,5927,"[0, 139]",American_Staffordshire_terrier,0.925505
819924195358416896,0,0,2017-01-13 15:08:56,Twitter for iPhone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,,,,https://twitter.com/dog_rates/status/819924195358416896/video/1,11.0,10,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,5607,14305,"[0, 97]",NaN,0.0
819711362133872643,0,0,2017-01-13 01:03:12,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,,,,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11.0,10,Howie,None,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,3604,14916,"[0, 54]",toy_poodle,0.0220094
